title,wiki_id,url,category,split,text_sha256
Organic movement,410942,https://en.wikipedia.org/wiki/Organic%20movement,Gardening,val,d1566cf8507ef93ad74b3884394756181eeafaba88649197036ee08568147f1e
Fleur-de-lis,96957,https://en.wikipedia.org/wiki/Fleur-de-lis,Gardening,val,6db1cdea1c206a964419b08a77e28788628c6461da4fe50144ca39c62c7b9946
Polystichum,3678479,https://en.wikipedia.org/wiki/Polystichum,Gardening,val,afed48b1e33d6b0e18c87e4d3844ba4cf5d65c7b1a9f58653d3a893524de7399
Entada rheedii,9339843,https://en.wikipedia.org/wiki/Entada%20rheedii,Gardening,val,79162def24f401928eafc2a1b338398bde723b333a75a1ad946a909a6db9faec
Electric fence,1920222,https://en.wikipedia.org/wiki/Electric%20fence,Gardening,val,787bf03478b833e66006274db764bcc2ec06bf44b6806683a1af611f8be7d0c6
Limbing,2050957,https://en.wikipedia.org/wiki/Limbing,Gardening,val,6fe804839852c9211bce6834d89a3108c812bbc004491d726f5c1c30deab7627
Zephyranthes robusta,11735061,https://en.wikipedia.org/wiki/Zephyranthes%20robusta,Gardening,val,2d1a6d6df53e2468155027134006418bf7df489b4d877e06cf366a7f4c83f9c1
Cantera (stone),26217719,https://en.wikipedia.org/wiki/Cantera%20%28stone%29,Gardening,val,647a15009dfa65d19ec70734ad9c7987d21460f6ffb7a7161f543e412d517f4b
Sagittaria australis,41829107,https://en.wikipedia.org/wiki/Sagittaria%20australis,Gardening,val,336056bbb1d29c7a77bd5d6940d86ef80dbe19b4f8db2079bc540b31f512cbd7
Iris taochia,49376071,https://en.wikipedia.org/wiki/Iris%20taochia,Gardening,val,6aa34daa594bb53bea409d8117f0b791d34cab1a282f1e16b6c08ca18de109c2
Areca catechu,1912904,https://en.wikipedia.org/wiki/Areca%20catechu,Gardening,val,d34c0556511ac128381b4459e684d4d5fc8416bc719f440ad0258b3cc9919539
Cissus discolor,60341980,https://en.wikipedia.org/wiki/Cissus%20javana,Gardening,val,b46ecb0950a79581077f66c5363078a1bd26bae9bbb3a7729389c66109c22c64
Dracaena surculosa,67574586,https://en.wikipedia.org/wiki/Dracaena%20surculosa,Gardening,val,d6235294147f9af9315aa71909cdbe0979ecf69fe98d4a694f1ab5d75df4a595
Lamprocapnos,2229900,https://en.wikipedia.org/wiki/Lamprocapnos,Gardening,val,42fe75b9c56886a698578f6243cdb437efa7cfbf34b2d5bc03bbefa02abb8b3f
Pteris cretica,38601517,https://en.wikipedia.org/wiki/Pteris%20cretica,Gardening,val,a30837d6ad164b4d611847f135964c3fba5369ac674c820541de9125420718ca
Commelina tuberosa,6799507,https://en.wikipedia.org/wiki/Commelina%20tuberosa,Gardening,val,76f1faf82e451612804a1e1085a7f948ff4802ce429fd8983cd92c3b9bbc13e5
Stephanotis floribunda,15611394,https://en.wikipedia.org/wiki/Stephanotis%20floribunda,Gardening,val,caea6901ea87094cb4f7c23bc9ae74d09ec998ae8ef102f8764f17bb70840470
Ornamental plant,216428,https://en.wikipedia.org/wiki/Ornamental%20plant,Gardening,val,48364230ee5f97a789b5e5107b4ac3dd7fd2ab0a6464fc81450b8e2188c73205
Traditional food,46355870,https://en.wikipedia.org/wiki/Traditional%20food,Cuisine,test,1b26bc9a154b539cf7f29272833ef0d760f747f53a55097310e3922534c53660
Vegetarian cuisine,32601,https://en.wikipedia.org/wiki/Vegetarian%20cuisine,Cuisine,test,bf3a54d772a3cdc7ad383fb329f20767e3c651af4b24cd2a19242230a3bd4a57
Cuisine of Menorca,53631891,https://en.wikipedia.org/wiki/Cuisine%20of%20Menorca,Cuisine,test,6b3790ba28736ec785422dd28e932594e5eeaecb47dd88dda4faed6ac6ff24d4
Signature dish,523496,https://en.wikipedia.org/wiki/Signature%20dish,Cuisine,test,aba73ae6060c04943ebf124a7b536c67cff2bacd41349bcf1bd690f9ec63b441
Recipe,97845,https://en.wikipedia.org/wiki/Recipe,Cuisine,test,57c8e23090dff76c1779f8bc992a5072c77367e7e3ecf3603911b51dca504f41
Dark cuisine,69520077,https://en.wikipedia.org/wiki/Dark%20cuisine,Cuisine,test,8ac287e80fd2377ae82424e905fcac41f2f143779acfe02646380a9d3bf4b997
Global cuisine,32302631,https://en.wikipedia.org/wiki/Global%20cuisine,Cuisine,test,457d5c7a1682fb8deadae5626a79fb5afdbb5c4cb7a868233198b07640f547c7
Peasant foods,1299938,https://en.wikipedia.org/wiki/Peasant%20foods,Cuisine,test,233f4d6598548b5191264f9a698892ad7dff4334c4d58238e760c5cf84a83c49
Road food,41232267,https://en.wikipedia.org/wiki/Road%20food,Cuisine,test,6e3ef4980546ad86db6d664cb4537c95b99358a89c42c46f56ae8b87abc957f0
Regional cuisine,11644740,https://en.wikipedia.org/wiki/Regional%20cuisine,Cuisine,test,3e73023f4ebda368a9300424c4972443b44e550f112f4011f6341996842be11f
Forager,71053566,https://en.wikipedia.org/wiki/Forager,Cuisine,test,b960cb4d5384315afeef59c241a651e2f3887a92d9b3762368dad5f37809f0f7
Cuisine in the early modern world,57766788,https://en.wikipedia.org/wiki/Cuisine%20in%20the%20early%20modern%20world,Cuisine,test,f6a5f85b2cd0c7414ea60547012e98d6a78909fc2ad52cd2fbd9a62e8b596fda
Cuisine,6656,https://en.wikipedia.org/wiki/Cuisine,Cuisine,test,6eaccc558a7af95d8101f45fd9ebc5112e43ed221a7ff25c8dd787ab7b020544
Delicacy,19208999,https://en.wikipedia.org/wiki/Delicacy,Cuisine,test,ffdd2b56766e5cb1fbd0e1a633aa53d045670519e7374c0b7aaed9460feb3cdc
Vietnamese cuisine,32546,https://en.wikipedia.org/wiki/Vietnamese%20cuisine,Cuisine,test,4841a2c346eaee3f83f392e318009780079c9c2825fe18a7603720715d4efe25
Note by Note cuisine,41031835,https://en.wikipedia.org/wiki/Note%20by%20Note%20cuisine,Cuisine,test,1dec9e70f0022d575698a9417ed7a20f70d4696921b3ab34881ed1f817d5397e
Haute cuisine,334079,https://en.wikipedia.org/wiki/Haute%20cuisine,Cuisine,test,0779b276b906cb622d2410841d11b3641084e03e0e147431d235d91a5fd98fbe
National dish,1606342,https://en.wikipedia.org/wiki/National%20dish,Cuisine,test,18af189711d50530e669e4fce1b07192b630dba63d1e2cd3060b6ac863303f15
Foodways,11102649,https://en.wikipedia.org/wiki/Foodways,Cuisine,test,53433bd46e3b48bc94b14bb0c49e147712ccd7a31a380ed28d78b4ae0b207b81
Finger food,3853687,https://en.wikipedia.org/wiki/Finger%20food,Cuisine,test,871e0429386957a8ba0522fbdb356082b54a84d9eba11b1ef73875bbf06224f1
Hot dog cart,14091757,https://en.wikipedia.org/wiki/Hot%20dog%20cart,Cuisine,test,10644a97575cedbbd3abe42020bc72782e166b7dfd6ae3a102aa13fb795ce828
Paratha,47862905,https://en.wikipedia.org/wiki/Paratha,Cuisine,test,6e4e2a3c1a25dac510cdce9bfac5a748b4dab0763a5a96735bb12a913420fedc
Balochi cuisine,25430284,https://en.wikipedia.org/wiki/Balochi%20cuisine,Cuisine,test,686c530df16efca7ec0767d5d29089a3607e3ed7ef9782da629df5459a07fa71
Kyrgyz cuisine,12835704,https://en.wikipedia.org/wiki/Kyrgyz%20cuisine,Cuisine,test,0c4c21a210598eba5d5a4307cc9619dae415562f3b79b0b7aaf0ff3b08dbdc92
Tangpyeong-chae,9079805,https://en.wikipedia.org/wiki/Tangpyeong-chae,Cuisine,test,a84b1e53867baf72cd8a7ff77ef42702a39c53abeed11499c34338825f65fbe4
Pizza,1049283,https://en.wikipedia.org/wiki/Piza,Cuisine,test,24b79b9d9ee10ffc67a8da72fe537dc74fbdbe84998add015b63ccb6541dd47e
Alu chat,35742412,https://en.wikipedia.org/wiki/Alu%20chat,Cuisine,test,76dc45306a2d226503610cdf10d175c4d48e3bc9bf356479c1d8f796f54cc6ac
Galette-saucisse,42516296,https://en.wikipedia.org/wiki/Galette-saucisse,Cuisine,test,bec0430a6c183bf289f566be9181f6f19956a4ac98bcc782740bff156629fde6
Kue kochi,8560340,https://en.wikipedia.org/wiki/Kue%20kochi,Cuisine,test,53d11cef05d19a9979269e6be54c681ab26f0afdd8c2eb6c1e1325c3084411c0
Cuisine of Dorset,24561462,https://en.wikipedia.org/wiki/Cuisine%20of%20Dorset,Cuisine,test,16a382d03502a217b650ca43002e9fc1047b9710a4c224dcaf3956f0dee73f57
Enchilada,50527,https://en.wikipedia.org/wiki/Enchilada,Cuisine,test,e6e4a0ae9ec0c54649ddf76aab20cf4efb4f15a084738339ec81f826c8ffd692
Chapati,234721,https://en.wikipedia.org/wiki/Chapati,Cuisine,test,98dbc961881872f281edcfaba0565d5eea1ac645947dd2824e67cdd08ed0af43
Panakam,70740003,https://en.wikipedia.org/wiki/Panakam,Cuisine,test,e8770bc73af0af38ccdd560891b0e889645047e816165c0a56ea0927d1b26b23
Samsa (food),56327743,https://en.wikipedia.org/wiki/Samsa%20%28food%29,Cuisine,test,b3b47cf4fda59bb2fe7efe3f3ef2073f0b3f38f9aee3cf590b7ecf84d82697cc
Patatnik,19486929,https://en.wikipedia.org/wiki/Patatnik,Cuisine,test,189f9ee718ebbca3dba57891dee85a8ee2ca20c921b3dd3e9a4ec65b106f4967
Momo (food),1351345,https://en.wikipedia.org/wiki/Momo%20%28food%29,Cuisine,test,9de1ad0858ec1bb3b9ede5bf8c55d128f3f80692651c0170634e3c4da6b9f34a
Teja (confectionery),1871960,https://en.wikipedia.org/wiki/Teja%20%28confectionery%29,Cuisine,test,ca1a500b0cedfcc7f77e4f35af19b4d5d555dd735535d1b6bd870edb44d16cef
Crumble,229274,https://en.wikipedia.org/wiki/Crumble,Cuisine,test,6ce914155935f3ca5c66164485d79d4929ef86eb2aab2d0f7c0b1afc830b7a22
Quesadilla,484954,https://en.wikipedia.org/wiki/Quesadilla,Cuisine,test,a9d579333272f69a745117b862bc4ba4d2c046fd62820bfe1c43bfbe93959132
Edible mushroom,193975,https://en.wikipedia.org/wiki/Edible%20mushroom,Cuisine,test,78f361a9d52863c907f43a21e92bd3e134804ad86b03e112650093c6c6e08555
Kapsalon,31836812,https://en.wikipedia.org/wiki/Kapsalon,Cuisine,test,211ac572f17a7c998c4dd2a73f1390462be7027c9825306f895876ae85f08a7f
Smažený sýr,3158765,https://en.wikipedia.org/wiki/Sma%C5%BEen%C3%BD%20s%C3%BDr,Cuisine,test,e4bf4fc2800d119508bdc87b7924a01ad236a4a4b8d2fd482f59427d4d5d6251
Pig roast,9863191,https://en.wikipedia.org/wiki/Pig%20roast,Cuisine,test,d122b010d3d94a9d40091078796d2d94e49dd049e5ab8d4f205cddfde46e7ebd
Laapsi,32048827,https://en.wikipedia.org/wiki/Laapsi,Cuisine,test,17ec24a139484c563ffdec694b716fe7d97852504ef3b8d1c8c6023a7c1400c8
Bake sale,2040893,https://en.wikipedia.org/wiki/Bake%20sale,Cuisine,test,38a11986a5e9e072be2283e3e2866dbf17a20a91ae799c72ec4ed33499c3ec40
Insalata di riso,74694248,https://en.wikipedia.org/wiki/Insalata%20di%20riso,Cuisine,test,bf772aaeb0243dbb14e4a4cb78abf99ab5b92fa6acff98941dcb44fb5842d44d
Cheese sandwich,2316124,https://en.wikipedia.org/wiki/Cheese%20sandwich,Cuisine,test,dffb7a441fe18eee608f3dac17c54cedf4939517f656f6193607c97cac5849ae
Pork rind,47837676,https://en.wikipedia.org/wiki/Pork%20rind,Cuisine,test,8aff6a125d3da06d7e060ecbceaffe363030db9837f82302e6e4f8982611d00a
Assyrian cuisine,3178869,https://en.wikipedia.org/wiki/Assyrian%20cuisine,Cuisine,test,0d76e67d90d42baad69356137638dde189fd07671eff40975e588cfb34736efc
Parmesan,304667,https://en.wikipedia.org/wiki/Parmesan,Cuisine,test,be3caeec794fd410cff0861a645f0603492b4310cffb8703a48ea95125f3a2e2
Khanom Tokyo,46294133,https://en.wikipedia.org/wiki/Khanom%20Tokyo,Cuisine,test,47a6b88fdda898e47fed972756e2d76ee33ce9e90f1821901fd166606c8cf42f
Tableting,30163215,https://en.wikipedia.org/wiki/Tableting,Cuisine,test,a5a28160497c28de1b2e8b9346ec1cab84d4f0c02b976c4f4bd4833f8fa8b25c
Phat kaphrao,57283266,https://en.wikipedia.org/wiki/Phat%20kaphrao,Cuisine,test,08b90dbb27316939e5901e917ce328facf88fd6381346803f718dfcfbf70561f
Egg waffle,20149964,https://en.wikipedia.org/wiki/Egg%20waffle,Cuisine,test,f8b9e7a511dfb2932b72335a47294c699f38a24233fa8cb043c6ff651c467ed9
Moustalevria,20224427,https://en.wikipedia.org/wiki/Moustalevria,Cuisine,test,59a6897d32cf6582cc3a65dc55071b516708e66a26650a14bac20a15d203c803
Buddha bowl,59120160,https://en.wikipedia.org/wiki/Buddha%20bowl,Cuisine,test,fae2e8791c0dad2e314a602a74fb4802491bbb197bbb3dd5b505079e143fb5df
Sugar plum,3220171,https://en.wikipedia.org/wiki/Sugar%20plum,Cuisine,test,53330a7305ac7d33aa263e60324f72c7f00e3286a33d65db1fdb082a726e3425
Scottish genre art,46892917,https://en.wikipedia.org/wiki/Scottish%20genre%20art,Painting,test,5edc3e7f1d13179a4025fa3812fe249a2a7a8cc1573b6f95841fcb77dd151515
Live painting,24185683,https://en.wikipedia.org/wiki/Live%20painting,Painting,test,4e7e5bdd965ebc1331b2a5288105c775bf43078e43bf9b9d7c2673f610c4ee68
Combine painting,21011109,https://en.wikipedia.org/wiki/Combine%20painting,Painting,test,1be9a9d91daae6c63050ff5a93f6c050a112a285afb7b27c2639285b2bc4b833
Konstnärsförbundets skola,61446544,https://en.wikipedia.org/wiki/Konstn%C3%A4rsf%C3%B6rbundets%20skola,Painting,test,84fecbb44ecdc445bc192b8520a3a20fec7babcd019d91fbb4b791c07b48dd19
Volume solid,34575941,https://en.wikipedia.org/wiki/Volume%20solid,Painting,test,c7e454ba5b9ac1a286172537e0d4ef5cc22c14a1781a5cc2e2ee592a06e0f1b8
Pentimento,1603228,https://en.wikipedia.org/wiki/Pentimento,Painting,test,a27a0321a89f567cd21db9a268e234418cd366222f246e487ae7366bbda435b7
Pendant (art),45633113,https://en.wikipedia.org/wiki/Pendant%20%28art%29,Painting,test,f86afcb7a30c92172142893ecc276e53fc3e805560fe394d1cc221427120f85f
Rococo painting,72051245,https://en.wikipedia.org/wiki/Rococo%20painting,Painting,test,e9c56271572e93dbe532b34411a70b9f618f586545b76485284992c4a51c28a8
Picture frame,2248824,https://en.wikipedia.org/wiki/Picture%20frame,Painting,test,dd6fa199ddbe8c853227a81e40f0a7851bafa82e0a747c899112a6795cd8c16b
Boston school (painting),23749140,https://en.wikipedia.org/wiki/Boston%20School%20%28painting%29,Painting,test,e0c633e03043c98f02d7b0ebb4d8ecebd7f207317561e3bf06b02503bbb9cf66
Destination painting,67153762,https://en.wikipedia.org/wiki/Destination%20painting,Painting,test,c99b26b56b1463cebc9d63dba70a4ce60faf1a2d2173bcc9915ff47562b805b0
Accidentalism (painting),43083249,https://en.wikipedia.org/wiki/Accidentalism%20%28painting%29,Painting,test,6071bb33432fb87829ea5d8ec40b1076926f6fca3b5f25f8d49e7029e0dd5360
Sign painting,3206583,https://en.wikipedia.org/wiki/Sign%20painting,Painting,test,737b146c2730d55f759f4b181ec9dee114ca6653f522485f05f6e40a6d27363c
Letras y figuras,47286071,https://en.wikipedia.org/wiki/Letras%20y%20figuras,Painting,test,beca660171f29e3fad2a349e4a3accfea5e5397a90c6a0c259b572014fe481ba
Theory of painting,25660140,https://en.wikipedia.org/wiki/Theory%20of%20painting,Painting,test,a9c00682695e2e30c5b26858a5a7bcf093e68b9a240dc8a1d6ed9575d99a0717
Genre art,240347,https://en.wikipedia.org/wiki/Genre%20art,Painting,test,2d9ce51a7b83825d1aef457efcba0decb41a7e1b20f30758b4311c7202d2bf24
Local color (visual art),19839094,https://en.wikipedia.org/wiki/Local%20color%20%28visual%20art%29,Painting,test,2af76ab98a33a16f20bc97d939c70489b5fdc80e3a549f8dff8f434dac63e33c
Hierarchy of genres,385946,https://en.wikipedia.org/wiki/Hierarchy%20of%20genres,Painting,test,f28dfb943599dbd751c89e4f807abcb1e7a2b074184c65b343445c2ca488f3fb
Conservation and restoration of paintings,50187915,https://en.wikipedia.org/wiki/Conservation%20and%20restoration%20of%20paintings,Painting,test,6c83ef13176279a2f5ff21e2e449439a6e8fbb21f2f0a433193f6738daa1927f
Self-portrait,7587495,https://en.wikipedia.org/wiki/Self-portrait,Painting,test,2d127d01a634b6893970d71a39697b04d79b7174be15c53f6232e5f864777a04
Shell gold,59624215,https://en.wikipedia.org/wiki/Shell%20gold,Painting,test,d6fe26cc1fb9e87209335a0536b567861d92fab71858c0e2c87e59b36055ce65
Support (art),72650966,https://en.wikipedia.org/wiki/Support%20%28art%29,Painting,test,a65e39155d19e079b88c6ff7bad1a19901e815f753e77b21d2009a46877e09da
Portrait painting,3085396,https://en.wikipedia.org/wiki/Portrait%20painting,Painting,test,9fac8ff801310a7ee51f4113c9604a5bcf6d11192a7f9b72c12951eb53d0a31b
Institute of Mural Painting,72180019,https://en.wikipedia.org/wiki/Institute%20of%20Mural%20Painting,Painting,test,875317f3108121a1da3952821e634bca257f466648f412a0ece63ffb374a242c
Incised painting,13272867,https://en.wikipedia.org/wiki/Incised%20painting,Painting,test,a67bc0c317c38fbc73aeaa38ed8335b81266929dbc4e7865db7622dcbc914e70
Prime version,39148223,https://en.wikipedia.org/wiki/Prime%20version,Painting,test,1474291e02e1c673ede11936444e0a233669a3c94957f62d8174e159df2320b7
Binder (material),2076473,https://en.wikipedia.org/wiki/Binder%20%28material%29,Painting,test,412e88c1fdcbb0673dc2cf44dac97fc300851438e31d0b1759e90f34a43bcfbe
Digital painting,770084,https://en.wikipedia.org/wiki/Digital%20painting,Painting,test,5d9abb318d534b563fb1d16c56a17ffde3b6abac8f600d30cf30b7f3c17f7301
Conservation and restoration of panel paintings,53622622,https://en.wikipedia.org/wiki/Conservation%20and%20restoration%20of%20panel%20paintings,Painting,test,7e26af01893d723787470766097f4f60c82c15f4a25fc41101ca117e73663346
Inscape (visual art),7488220,https://en.wikipedia.org/wiki/Inscape%20%28visual%20art%29,Painting,test,e4bc28f8231404922eb0ea5ccaa1a957d5a98c67e3ce9c37e486c1dde4c32e37
Problem picture,2776504,https://en.wikipedia.org/wiki/Problem%20picture,Painting,test,5b30c92d29b860d904eacf9461e2ace65a98a2b7bcbedac61a77d858dacc771b
Style (visual arts),147860,https://en.wikipedia.org/wiki/Style%20%28visual%20arts%29,Painting,test,1f3f593f26747d55286a0bebea5cb27a7beda0d11feec0ade28a148034b3d563
Pinxit,35513484,https://en.wikipedia.org/wiki/Pinxit,Painting,test,921c7a45745d0f7932ab09c39727fce18ce4b8f3933aa982c0d0d9770f72089d
Chicago Painter,63365829,https://en.wikipedia.org/wiki/Chicago%20Painter,Painting,test,e28f606586df557ed7dcba2cb05ed050ee37e6048bed876d8addbcc6680761b0
Figure study,3607126,https://en.wikipedia.org/wiki/Figure%20study,Painting,test,9c66e57fc01a49ad183df4624a015bb7b1c4ae7597e99d609a1481b541caa3fe
Night in paintings (Western art),36809948,https://en.wikipedia.org/wiki/Night%20in%20paintings%20%28Western%20art%29,Painting,test,966e3d39ca8f0bd9cb3ba05f240d04163eeb5e52e067605fda73631e1e926cb9
Paint robot,8956851,https://en.wikipedia.org/wiki/Paint%20robot,Painting,test,78a03eac323121fbe785a325ef07465a3b384ed3d067a9f42211c1ad8b303ae0
Painters' Guild in New Spain,40669313,https://en.wikipedia.org/wiki/Painters%27%20Guild%20in%20New%20Spain,Painting,test,f9a1b7dbd4d3bb9e9c1c82a740ef643b47e9c38d1a95c70b5e61c973041eb6a6
Peintres de la Réalité,45162963,https://en.wikipedia.org/wiki/Peintres%20de%20la%20R%C3%A9alit%C3%A9,Painting,test,ecf69ad94b5549e53f5e6cf6dae26c234bb17e19aa39b45d2201ae6393c4c0b9
Historic paint analysis,14104519,https://en.wikipedia.org/wiki/Historic%20paint%20analysis,Painting,test,728f1a62c4ac39be4784e4312d11e1870d532618e9f73ff318bd84fca5d8b5aa
Mixed media,353267,https://en.wikipedia.org/wiki/Mixed%20media,Painting,test,6b8f151a9395eeb117e021657e7bc567553d01122b9171c395a581d59e99afd6
Boston Expressionism,46409676,https://en.wikipedia.org/wiki/Boston%20Expressionism,Painting,test,e159f05317f2288a3fc2b9b3211c52d0a8653761df585dbfc07c70ca0f39f912
Blue Star Press,50828335,https://en.wikipedia.org/wiki/Blue%20Star%20Press,Painting,test,4af1dad1bc8d807a2dab3dbda3bffefe94eeaaaaf833db1bdecc057226dba693
Painterliness,45438,https://en.wikipedia.org/wiki/Painterliness,Painting,test,f2b7ddaaafb32415554053f71e3d2073e6eca806eb8b3868fe460f64c08aefb8
Modern European ink painting,59858302,https://en.wikipedia.org/wiki/Modern%20European%20ink%20painting,Painting,test,f535439146f70287e305eda3344c127ff36d3a07a1c5be7b9b56003c8d793fca
Figura serpentinata,14330368,https://en.wikipedia.org/wiki/Figura%20serpentinata,Painting,test,7455757d17ef86beaa433881cad2bf9cced2a015fd2ee17c76a85a979c36f684
Watercolor painting,180046,https://en.wikipedia.org/wiki/Watercolor%20painting,Painting,test,c2122a5697dd7cd66ca3d215bc690d24454ab3fcbe614219cf9197df517a8ed9
20th-century Western painting,23580511,https://en.wikipedia.org/wiki/20th-century%20Western%20painting,Painting,test,74c95bdd1d5e30759dec13093a08b991bc6d626ce14e98779974acb7228ece85
Raking light,31614430,https://en.wikipedia.org/wiki/Raking%20light,Painting,test,e5515915eb9763064c09b721ccbae310a359149fb51b5218081e015f4b7f65fe
Tondo (art),3626486,https://en.wikipedia.org/wiki/Tondo%20%28art%29,Painting,test,74f1c510326c085cff197027a8e9d8084dfbb4649a477aabda5058d8eb4d62c4
Underwater art,69995476,https://en.wikipedia.org/wiki/Underwater%20art,Painting,test,0fa1951df4fbf04f5299e560d1424bd73c81011a739ce45f27ad600fc401cb00
Figure painting,405304,https://en.wikipedia.org/wiki/Figure%20painting,Painting,test,44bbf4551f3fbb1b6ed5aa4a1efd35276ec03b09f184087909c913818485633a
Ghost sign,13125450,https://en.wikipedia.org/wiki/Ghost%20sign,Painting,test,6b881f8c165e7440875e81f3fe079974e6c15c29ef675677cfcc215857171531
Light in painting,70548926,https://en.wikipedia.org/wiki/Light%20in%20painting,Painting,test,1bab594c262e4345cca86e8b9321d6fda438b3e74dad97088056166ced6611b9
House painter and decorator,2571590,https://en.wikipedia.org/wiki/House%20painter%20and%20decorator,Painting,test,ff401721ae8d8b6afd7c42e6306d7cd7a9353db83969cc3a24b35632193ac4ce
Jerwood Painting Prize,8775117,https://en.wikipedia.org/wiki/Jerwood%20Painting%20Prize,Painting,test,09c6691bab41a1065b12d05b188a8242dd3324c17d339d1783b541ba44c2809b
Symbolist painting,71168135,https://en.wikipedia.org/wiki/Symbolist%20painting,Painting,test,53889942ebcd2a18c84d69dd232b02538706acbcb474d8e810c6383d48d2857c
Mural,18816,https://en.wikipedia.org/wiki/Mural,Painting,test,58e07553570002acbdbf677a78a3eb208f54878218d53eb135d3496cabae13aa
Dance,7885,https://en.wikipedia.org/wiki/Dance,Dance,test,923595153531a683c945718eb0dc82110c21012d927a0995756cb91ce0c38985
Light-up shoes,71229778,https://en.wikipedia.org/wiki/Light-up%20shoes,Dance,test,da02ae68d7a8e4349d2af7643e85a4dc6a547182073c827ef8b1dcf5282d4c62
Musical canine freestyle,1007298,https://en.wikipedia.org/wiki/Musical%20canine%20freestyle,Dance,test,70da57601fce896b75cf4193b50a84e50e6bd22d9bc7e365aa7c4e9c7300c127
Heelwork to music,10615543,https://en.wikipedia.org/wiki/Heelwork%20to%20music,Dance,test,0d69d3ba027a0424b66ac3324f7515effd287a1ead173e4f2b2a1c0cd4b1ba9a
Entropy (choreography),69474378,https://en.wikipedia.org/wiki/Entropy%20%28choreography%29,Dance,test,0fcbc7908920c15d04f0cdb9f4dd1b48925027f3d3a10b40261b1cf8400c9c4e
Dance (social event),74680878,https://en.wikipedia.org/wiki/Dance%20%28social%20event%29,Dance,test,0e8a54e3baf93882084611b538f092254df7388842792fe1c0de319590959817
Musical theatre dance,72608487,https://en.wikipedia.org/wiki/Musical%20theatre%20dance,Dance,test,cfabf464f0ca69baca6f49d059d32a369527865fd5e319d19af51dbcf6fc494a
Nudity in live performance,70663882,https://en.wikipedia.org/wiki/Nudity%20in%20live%20performance,Dance,test,daad001d0e62e5f67f49db90a84d4dd0b4f790d805d85d37525969dabe382cd5
Drum dance,17317620,https://en.wikipedia.org/wiki/Drum%20dance,Dance,test,2af23d92679841b91fc74adbfe97be1984f32f9e8509d68eadb2983a0491a17b
Dance Index,68877161,https://en.wikipedia.org/wiki/Dance%20Index,Dance,test,83252365220677ad71b497788f8e5c956a481012606fa6e728913a4c994c7e4a
Rat Parties,7148277,https://en.wikipedia.org/wiki/Rat%20Parties,Dance,test,983af4bc08acd809732decb3b1572c90d0c30754df19a2f07ca6ab6d3c13d35d
Laban/Bartenieff Institute of Movement Studies,39338947,https://en.wikipedia.org/wiki/Laban/Bartenieff%20Institute%20of%20Movement%20Studies,Dance,test,2b0ee920052eb8afd6b053891364218a1478f1270b79686be39f31dfa557fee0
Boris Lipnitzki,66573532,https://en.wikipedia.org/wiki/Boris%20Lipnitzki,Dance,test,645b98891774218e2527828bd2a9fc5bcd69a91c5e05d775486d8affe4dec658
Violet Alford,56569296,https://en.wikipedia.org/wiki/Violet%20Alford,Dance,test,42bd0f741fbc064adfde82631feb4e965fd452d66e1cb25eac57f2720dfcc16a
Arlene Croce,6900512,https://en.wikipedia.org/wiki/Arlene%20Croce,Dance,test,3878074272f80d581ddf9ede9b66af7119c9392b0da765d0045fe08f8a309178
Terpsichore (Praetorius),49934548,https://en.wikipedia.org/wiki/Terpsichore%20%28Praetorius%29,Dance,test,38de91a3115d3191eef2224228461312769887fd888b0a2461147f60cceee794
Sher (dance),4460176,https://en.wikipedia.org/wiki/Sher%20%28dance%29,Dance,test,3231dc8142ff71aec53baf804127e0da397654a2601b699e7db117e47e57b43b
Laban notation symbols,36840339,https://en.wikipedia.org/wiki/Laban%20notation%20symbols,Dance,test,6568ec7192bbaba8853ec24a6e4a7f72a846e738bc67ccecf596809b54f00759
BANDALOOP,8751883,https://en.wikipedia.org/wiki/BANDALOOP,Dance,test,ad4614f1b18bb50f23b23ecec4ddcf6f5ff846ffa032a91cd7d08b01aaedf4ee
Father–daughter dance,20390869,https://en.wikipedia.org/wiki/Father%E2%80%93daughter%20dance,Dance,test,ceaca8c11a24248c2290923487010c70013cfbf6343a8f8b63f96aa8101a3db9
Ballet Folklorico Aztlan,7696048,https://en.wikipedia.org/wiki/Ballet%20Folklorico%20Aztlan,Dance,test,234bca39c38b061d8b1769ad9659035c14ce4858fc99c2cabc53fb8c28569ade
Jordan Matter,75009675,https://en.wikipedia.org/wiki/Jordan%20Matter,Dance,test,39cebb5e3885bd4c1f66bea49ff4dcd6e18bb7628b7d3d31bd024cf07b04ab1d
Beryl de Zoete,3489483,https://en.wikipedia.org/wiki/Beryl%20de%20Zoete,Dance,test,20513c6a315d21832325daa5321171d08b18006d0aad30807ba4572cbed00845
Charleston (dance),59866,https://en.wikipedia.org/wiki/Charleston%20%28dance%29,Dance,test,5d286b12779597913d3b34f4e2efc00bc56a8815193b60ca4c3428820a52fe6c
Cover dance,46419264,https://en.wikipedia.org/wiki/Cover%20dance,Dance,test,9886e196768a4dd5085cf6b4ea85866d3d0225a0cb91f77cec38bb821dd4a513
Renaissance dance,25944,https://en.wikipedia.org/wiki/Renaissance%20dance,Dance,test,ec29ba2d2dd9b268a94bac2f7fec90e14952d154d182c4dda8b696a380341a10
